message_structure,version_id,seq_no,seg_code,groupname,modification,repetitional,optional,status
PGL_PC6,81,18,PTH,,O,FALSE,FALSE,
PGL_PC6,81,19,VAR,,O,TRUE,TRUE,
PGL_PC6,81,20,}],PATHWAY,O,FALSE,FALSE,
PGL_PC6,81,21,[{,OBSERVATION,O,FALSE,FALSE,
PGL_PC6,81,22,OBX,,O,FALSE,FALSE,
PGL_PC6,81,23,NTE,,O,TRUE,TRUE,
PGL_PC6,81,24,}],OBSERVATION,O,FALSE,FALSE,
PGL_PC6,81,25,[{,PROBLEM,O,FALSE,FALSE,
PGL_PC6,81,26,PRB,,O,FALSE,FALSE,
PGL_PC6,81,27,NTE,,O,TRUE,TRUE,
PGL_PC6,81,28,VAR,,O,TRUE,TRUE,
PGL_PC6,81,29,[{,PROBLEM_ROLE,O,FALSE,FALSE,
PGL_PC6,81,30,ROL,,O,FALSE,FALSE,
PGL_PC6,81,31,VAR,,O,TRUE,TRUE,
PGL_PC6,81,32,}],PROBLEM_ROLE,O,FALSE,FALSE,
PGL_PC6,81,33,[{,PROBLEM_OBSERVATION,O,FALSE,FALSE,
PGL_PC6,81,34,OBX,,O,FALSE,FALSE,
PGL_PC6,81,35,NTE,,O,TRUE,TRUE,
PGL_PC6,81,36,}],PROBLEM_OBSERVATION,O,FALSE,FALSE,
PGL_PC6,81,37,}],PROBLEM,O,FALSE,FALSE,
PGL_PC6,81,38,[{,ORDER,O,FALSE,FALSE,
PGL_PC6,81,39,ORC,,O,FALSE,FALSE,
PGL_PC6,81,40,[,ORDER_DETAIL,O,FALSE,FALSE,
PGL_PC6,81,41,<,CHOICE,O,FALSE,FALSE,
PGL_PC6,81,43,OBR,,O,FALSE,FALSE,
PGL_PC6,81,45,|,,O,FALSE,FALSE,
PGL_PC6,81,46,Hxx,,O,FALSE,FALSE,
PGL_PC6,81,47,|,,O,FALSE,FALSE,
PGL_PC6,81,49,>,CHOICE,O,FALSE,FALSE,
PGL_PC6,81,50,NTE,,O,TRUE,TRUE,
PGL_PC6,81,51,VAR,,O,TRUE,TRUE,
PGL_PC6,81,52,[{,ORDER_OBSERVATION,O,FALSE,FALSE,
PGL_PC6,81,53,OBX,,O,FALSE,FALSE,
PGL_PC6,81,54,NTE,,O,TRUE,TRUE,
PGL_PC6,81,55,VAR,,O,TRUE,TRUE,
PGL_PC6,81,56,}],ORDER_OBSERVATION,O,FALSE,FALSE,
PGL_PC6,81,57,],ORDER_DETAIL,O,FALSE,FALSE,
PGL_PC6,81,58,}],ORDER,O,FALSE,FALSE,
PGL_PC6,81,59,},GOAL,O,FALSE,FALSE,
PGL_PC6,91,1,MSH,,O,FALSE,FALSE,
PGL_PC6,91,2,SFT,,O,TRUE,TRUE,
PGL_PC6,91,3,UAC,,O,FALSE,TRUE,
PGL_PC6,91,4,PID,,O,FALSE,FALSE,
PGL_PC6,91,5,[,PATIENT_VISIT,O,FALSE,FALSE,
PGL_PC6,91,6,PV1,,O,FALSE,FALSE,
PGL_PC6,91,7,PV2,,O,FALSE,TRUE,
PGL_PC6,91,8,],PATIENT_VISIT,O,FALSE,FALSE,
PGL_PC6,91,9,{,GOAL,O,FALSE,FALSE,
PGL_PC6,91,10,GOL,,O,FALSE,FALSE,
PGL_PC6,91,11,NTE,,O,TRUE,TRUE,
PGL_PC6,91,12,VAR,,O,TRUE,TRUE,
PGL_PC6,91,13,[{,GOAL_ROLE,O,FALSE,FALSE,
PGL_PC6,91,14,ROL,,O,FALSE,FALSE,
PGL_PC6,91,15,VAR,,O,TRUE,TRUE,
PGL_PC6,91,16,}],GOAL_ROLE,O,FALSE,FALSE,
PGL_PC6,91,17,[{,PATHWAY,O,FALSE,FALSE,
PGL_PC6,91,18,PTH,,O,FALSE,FALSE,
PGL_PC6,91,19,VAR,,O,TRUE,TRUE,
PGL_PC6,91,20,}],PATHWAY,O,FALSE,FALSE,
PGL_PC6,91,21,[{,OBSERVATION,O,FALSE,FALSE,
PGL_PC6,91,22,OBX,,O,FALSE,FALSE,
PGL_PC6,91,23,PRT,,O,TRUE,TRUE,
PGL_PC6,91,24,NTE,,O,TRUE,TRUE,
PGL_PC6,91,25,}],OBSERVATION,O,FALSE,FALSE,
PGL_PC6,91,26,[{,PROBLEM,O,FALSE,FALSE,
PGL_PC6,91,27,PRB,,O,FALSE,FALSE,
PGL_PC6,91,28,NTE,,O,TRUE,TRUE,
PGL_PC6,91,29,VAR,,O,TRUE,TRUE,
PGL_PC6,91,30,[{,PROBLEM_ROLE,O,FALSE,FALSE,
PGL_PC6,91,31,ROL,,O,FALSE,FALSE,
PGL_PC6,91,32,VAR,,O,TRUE,TRUE,
PGL_PC6,91,33,}],PROBLEM_ROLE,O,FALSE,FALSE,
PGL_PC6,91,34,[{,PROBLEM_OBSERVATION,O,FALSE,FALSE,
PGL_PC6,91,35,OBX,,O,FALSE,FALSE,
PGL_PC6,91,36,PRT,,O,TRUE,TRUE,
PGL_PC6,91,37,NTE,,O,TRUE,TRUE,
PGL_PC6,91,38,}],PROBLEM_OBSERVATION,O,FALSE,FALSE,
PGL_PC6,91,39,}],PROBLEM,O,FALSE,FALSE,
PGL_PC6,91,40,[{,ORDER,O,FALSE,FALSE,
PGL_PC6,91,41,ORC,,O,FALSE,FALSE,
PGL_PC6,91,42,[,ORDER_DETAIL,O,FALSE,FALSE,
PGL_PC6,91,43,<,CHOICE,O,FALSE,FALSE,
PGL_PC6,91,45,OBR,,O,FALSE,FALSE,
PGL_PC6,91,47,|,,O,FALSE,FALSE,
PGL_PC6,91,48,Hxx,,O,FALSE,FALSE,
PGL_PC6,91,50,>,CHOICE,O,FALSE,FALSE,
PGL_PC6,91,51,NTE,,O,TRUE,TRUE,
PGL_PC6,91,52,VAR,,O,TRUE,TRUE,
PGL_PC6,91,53,[{,ORDER_OBSERVATION,O,FALSE,FALSE,
PGL_PC6,91,54,OBX,,O,FALSE,FALSE,
PGL_PC6,91,55,PRT,,O,TRUE,TRUE,
PGL_PC6,91,56,NTE,,O,TRUE,TRUE,
PGL_PC6,91,57,VAR,,O,TRUE,TRUE,
PGL_PC6,91,58,}],ORDER_OBSERVATION,O,FALSE,FALSE,
PGL_PC6,91,59,],ORDER_DETAIL,O,FALSE,FALSE,
PGL_PC6,91,60,}],ORDER,O,FALSE,FALSE,
PGL_PC6,91,61,},GOAL,O,FALSE,FALSE,
PGL_PC6,92,1,MSH,,O,FALSE,FALSE,
PGL_PC6,92,2,SFT,,O,TRUE,TRUE,
PGL_PC6,92,3,UAC,,O,FALSE,TRUE,
PGL_PC6,92,4,PID,,O,FALSE,FALSE,
PGL_PC6,92,5,[,PATIENT_VISIT,O,FALSE,FALSE,
PGL_PC6,92,6,PV1,,O,FALSE,FALSE,
PGL_PC6,92,7,PV2,,O,FALSE,TRUE,
PGL_PC6,92,8,],PATIENT_VISIT,O,FALSE,FALSE,
PGL_PC6,92,9,{,GOAL,O,FALSE,FALSE,
PGL_PC6,92,10,GOL,,O,FALSE,FALSE,
PGL_PC6,92,11,NTE,,O,TRUE,TRUE,
PGL_PC6,92,12,VAR,,O,TRUE,TRUE,
PGL_PC6,92,13,[{,GOAL_ROLE,O,FALSE,FALSE,
PGL_PC6,92,14,ROL,,O,FALSE,FALSE,
PGL_PC6,92,15,VAR,,O,TRUE,TRUE,
PGL_PC6,92,16,}],GOAL_ROLE,O,FALSE,FALSE,
PGL_PC6,92,17,[{,PATHWAY,O,FALSE,FALSE,
PGL_PC6,92,18,PTH,,O,FALSE,FALSE,
PGL_PC6,92,19,VAR,,O,TRUE,TRUE,
PGL_PC6,92,20,}],PATHWAY,O,FALSE,FALSE,
PGL_PC6,92,21,[{,OBSERVATION,O,FALSE,FALSE,
PGL_PC6,92,22,OBX,,O,FALSE,FALSE,
PGL_PC6,92,23,PRT,,O,TRUE,TRUE,
PGL_PC6,92,24,NTE,,O,TRUE,TRUE,
PGL_PC6,92,25,}],OBSERVATION,O,FALSE,FALSE,
PGL_PC6,92,26,[{,PROBLEM,O,FALSE,FALSE,
PGL_PC6,92,27,PRB,,O,FALSE,FALSE,
PGL_PC6,92,28,NTE,,O,TRUE,TRUE,
PGL_PC6,92,29,VAR,,O,TRUE,TRUE,
PGL_PC6,92,30,[{,PROBLEM_ROLE,O,FALSE,FALSE,
PGL_PC6,92,31,ROL,,O,FALSE,FALSE,
PGL_PC6,92,32,VAR,,O,TRUE,TRUE,
PGL_PC6,92,33,}],PROBLEM_ROLE,O,FALSE,FALSE,
PGL_PC6,92,34,[{,PROBLEM_OBSERVATION,O,FALSE,FALSE,
PGL_PC6,92,35,OBX,,O,FALSE,FALSE,
PGL_PC6,92,36,PRT,,O,TRUE,TRUE,
PGL_PC6,92,37,NTE,,O,TRUE,TRUE,
PGL_PC6,92,38,}],PROBLEM_OBSERVATION,O,FALSE,FALSE,
PGL_PC6,92,39,}],PROBLEM,O,FALSE,FALSE,
PGL_PC6,92,40,[{,ORDER,O,FALSE,FALSE,
PGL_PC6,92,41,ORC,,O,FALSE,FALSE,
PGL_PC6,92,42,[,ORDER_DETAIL,O,FALSE,FALSE,
PGL_PC6,92,43,<,CHOICE,O,FALSE,FALSE,
PGL_PC6,92,45,OBR,,O,FALSE,FALSE,
PGL_PC6,92,47,|,,O,FALSE,FALSE,
PGL_PC6,92,48,Hxx,,O,FALSE,FALSE,
PGL_PC6,92,50,>,CHOICE,O,FALSE,FALSE,
PGL_PC6,92,51,NTE,,O,TRUE,TRUE,
PGL_PC6,92,52,VAR,,O,TRUE,TRUE,
PGL_PC6,92,53,[{,ORDER_OBSERVATION,O,FALSE,FALSE,
PGL_PC6,92,54,OBX,,O,FALSE,FALSE,
PGL_PC6,92,55,PRT,,O,TRUE,TRUE,
PGL_PC6,92,56,NTE,,O,TRUE,TRUE,
PGL_PC6,92,57,VAR,,O,TRUE,TRUE,
PGL_PC6,92,58,}],ORDER_OBSERVATION,O,FALSE,FALSE,
PGL_PC6,92,59,],ORDER_DETAIL,O,FALSE,FALSE,
PGL_PC6,92,60,}],ORDER,O,FALSE,FALSE,
PGL_PC6,92,61,},GOAL,O,FALSE,FALSE,
PMU_B01,5,1,MSH,,O,FALSE,FALSE,
PMU_B01,5,2,EVN,,O,FALSE,FALSE,
PMU_B01,5,3,STF,,O,FALSE,FALSE,
PMU_B01,5,6,PRA,,O,TRUE,TRUE,
PMU_B01,5,11,ORG,,O,TRUE,TRUE,
PMU_B01,5,16,AFF,,O,TRUE,TRUE,
PMU_B01,5,21,LAN,,O,TRUE,TRUE,
PMU_B01,5,26,EDU,,O,TRUE,TRUE,
PMU_B01,6,1,MSH,,O,FALSE,FALSE,
PMU_B01,6,2,SFT,,O,TRUE,TRUE,
PMU_B01,6,3,EVN,,O,FALSE,FALSE,
PMU_B01,6,4,STF,,O,FALSE,FALSE,
PMU_B01,6,5,PRA,,O,TRUE,TRUE,
PMU_B01,6,6,ORG,,O,TRUE,TRUE,
PMU_B01,6,7,AFF,,O,TRUE,TRUE,
PMU_B01,6,8,LAN,,O,TRUE,TRUE,
PMU_B01,6,9,EDU,,O,TRUE,TRUE,
PMU_B01,6,10,CER,,O,TRUE,TRUE,
PMU_B01,7,1,MSH,,O,FALSE,FALSE,
PMU_B01,7,2,SFT,,O,TRUE,TRUE,
PMU_B01,7,3,UAC,,O,FALSE,TRUE,
PMU_B01,7,4,EVN,,O,FALSE,FALSE,
PMU_B01,7,5,STF,,O,FALSE,FALSE,
PMU_B01,7,6,PRA,,O,TRUE,TRUE,
PMU_B01,7,7,ORG,,O,TRUE,TRUE,
PMU_B01,7,8,AFF,,O,TRUE,TRUE,
PMU_B01,7,9,LAN,,O,TRUE,TRUE,
PMU_B01,7,10,EDU,,O,TRUE,TRUE,
PMU_B01,7,11,CER,,O,TRUE,TRUE,
PMU_B01,8,1,MSH,,O,FALSE,FALSE,
PMU_B01,8,2,SFT,,O,TRUE,TRUE,
PMU_B01,8,3,UAC,,O,FALSE,TRUE,
PMU_B01,8,4,EVN,,O,FALSE,FALSE,
PMU_B01,8,5,STF,,O,FALSE,FALSE,
PMU_B01,8,6,PRA,,O,TRUE,TRUE,
PMU_B01,8,7,ORG,,O,TRUE,TRUE,
PMU_B01,8,8,AFF,,O,TRUE,TRUE,
PMU_B01,8,9,LAN,,O,TRUE,TRUE,
PMU_B01,8,10,EDU,,O,TRUE,TRUE,
PMU_B01,8,11,CER,,O,TRUE,TRUE,
PMU_B01,8,12,NK1,,O,TRUE,TRUE,
PMU_B01,8,13,ROL,,O,TRUE,TRUE,
PMU_B01,9,1,MSH,,O,FALSE,FALSE,
PMU_B01,9,2,SFT,,O,TRUE,TRUE,
PMU_B01,9,3,UAC,,O,FALSE,TRUE,
PMU_B01,9,4,EVN,,O,FALSE,FALSE,
PMU_B01,9,5,STF,,O,FALSE,FALSE,
PMU_B01,9,6,PRA,,O,TRUE,TRUE,
PMU_B01,9,7,ORG,,O,TRUE,TRUE,
PMU_B01,9,8,AFF,,O,TRUE,TRUE,
PMU_B01,9,9,LAN,,O,TRUE,TRUE,
PMU_B01,9,10,EDU,,O,TRUE,TRUE,
PMU_B01,9,11,CER,,O,TRUE,TRUE,
PMU_B01,9,12,NK1,,O,TRUE,TRUE,
PMU_B01,9,13,PRT,,O,TRUE,TRUE,
PMU_B01,9,14,ROL,,O,TRUE,TRUE,
PMU_B01,61,1,MSH,,O,FALSE,FALSE,
PMU_B01,61,2,SFT,,O,TRUE,TRUE,
PMU_B01,61,3,EVN,,O,FALSE,FALSE,
PMU_B01,61,4,STF,,O,FALSE,FALSE,
PMU_B01,61,5,PRA,,O,TRUE,TRUE,
PMU_B01,61,6,ORG,,O,TRUE,TRUE,
PMU_B01,61,7,AFF,,O,TRUE,TRUE,
PMU_B01,61,8,LAN,,O,TRUE,TRUE,
PMU_B01,61,9,EDU,,O,TRUE,TRUE,
PMU_B01,61,10,CER,,O,TRUE,TRUE,
PMU_B01,81,1,MSH,,O,FALSE,FALSE,
PMU_B01,81,2,SFT,,O,TRUE,TRUE,
PMU_B01,81,3,UAC,,O,FALSE,TRUE,
PMU_B01,81,4,EVN,,O,FALSE,FALSE,
PMU_B01,81,5,STF,,O,FALSE,FALSE,
PMU_B01,81,6,PRA,,O,TRUE,TRUE,
PMU_B01,81,7,ORG,,O,TRUE,TRUE,
PMU_B01,81,8,AFF,,O,TRUE,TRUE,
PMU_B01,81,9,LAN,,O,TRUE,TRUE,
PMU_B01,81,10,EDU,,O,TRUE,TRUE,
PMU_B01,81,11,CER,,O,TRUE,TRUE,
PMU_B01,81,12,NK1,,O,TRUE,TRUE,
PMU_B01,81,13,ROL,,O,TRUE,TRUE,
PMU_B01,91,1,MSH,,O,FALSE,FALSE,
PMU_B01,91,2,SFT,,O,TRUE,TRUE,
PMU_B01,91,3,UAC,,O,FALSE,TRUE,
PMU_B01,91,4,EVN,,O,FALSE,FALSE,
PMU_B01,91,5,STF,,O,FALSE,FALSE,
PMU_B01,91,6,PRA,,O,TRUE,TRUE,
PMU_B01,91,7,ORG,,O,TRUE,TRUE,
PMU_B01,91,8,AFF,,O,TRUE,TRUE,
PMU_B01,91,9,LAN,,O,TRUE,TRUE,
PMU_B01,91,10,EDU,,O,TRUE,TRUE,
PMU_B01,91,11,CER,,O,TRUE,TRUE,
PMU_B01,91,12,NK1,,O,TRUE,TRUE,
PMU_B01,91,13,PRT,,O,TRUE,TRUE,
PMU_B01,91,14,ROL,,O,TRUE,TRUE,
PMU_B01,92,1,MSH,,O,FALSE,FALSE,
PMU_B01,92,2,SFT,,O,TRUE,TRUE,
PMU_B01,92,3,UAC,,O,FALSE,TRUE,
PMU_B01,92,4,EVN,,O,FALSE,FALSE,
PMU_B01,92,5,STF,,O,FALSE,FALSE,
PMU_B01,92,6,PRA,,O,TRUE,TRUE,
PMU_B01,92,7,ORG,,O,TRUE,TRUE,
PMU_B01,92,8,AFF,,O,TRUE,TRUE,
PMU_B01,92,9,LAN,,O,TRUE,TRUE,
PMU_B01,92,10,EDU,,O,TRUE,TRUE,
PMU_B01,92,11,CER,,O,TRUE,TRUE,
PMU_B01,92,12,NK1,,O,TRUE,TRUE,
PMU_B01,92,13,PRT,,O,TRUE,TRUE,
PMU_B01,92,14,ROL,,O,TRUE,TRUE,
PMU_B03,5,1,MSH,,O,FALSE,FALSE,
PMU_B03,5,2,EVN,,O,FALSE,FALSE,
PMU_B03,5,3,STF,,O,FALSE,FALSE,
PMU_B03,6,1,MSH,,O,FALSE,FALSE,
PMU_B03,6,2,SFT,,O,TRUE,TRUE,
PMU_B03,6,3,EVN,,O,FALSE,FALSE,
PMU_B03,6,4,STF,,O,FALSE,FALSE,
PMU_B03,7,1,MSH,,O,FALSE,FALSE,
PMU_B03,7,2,SFT,,O,TRUE,TRUE,
PMU_B03,7,3,UAC,,O,FALSE,TRUE,
PMU_B03,7,4,EVN,,O,FALSE,FALSE,
PMU_B03,7,5,STF,,O,FALSE,FALSE,
PMU_B03,8,1,MSH,,O,FALSE,FALSE,
PMU_B03,8,2,SFT,,O,TRUE,TRUE,
PMU_B03,8,3,UAC,,O,FALSE,TRUE,
PMU_B03,8,4,EVN,,O,FALSE,FALSE,
PMU_B03,8,5,STF,,O,FALSE,FALSE,
PMU_B03,9,1,MSH,,O,FALSE,FALSE,
PMU_B03,9,2,SFT,,O,TRUE,TRUE,
PMU_B03,9,3,UAC,,O,FALSE,TRUE,
PMU_B03,9,4,EVN,,O,FALSE,FALSE,
PMU_B03,9,5,STF,,O,FALSE,FALSE,
PMU_B03,61,1,MSH,,O,FALSE,FALSE,
PMU_B03,61,2,SFT,,O,TRUE,TRUE,
PMU_B03,61,3,EVN,,O,FALSE,FALSE,
PMU_B03,61,4,STF,,O,FALSE,FALSE,
PMU_B03,81,1,MSH,,O,FALSE,FALSE,
PMU_B03,81,2,SFT,,O,TRUE,TRUE,
PMU_B03,81,3,UAC,,O,FALSE,TRUE,
PMU_B03,81,4,EVN,,O,FALSE,FALSE,
PMU_B03,81,5,STF,,O,FALSE,FALSE,
PMU_B03,91,1,MSH,,O,FALSE,FALSE,
PMU_B03,91,2,SFT,,O,TRUE,TRUE,
PMU_B03,91,3,UAC,,O,FALSE,TRUE,
PMU_B03,91,4,EVN,,O,FALSE,FALSE,
PMU_B03,91,5,STF,,O,FALSE,FALSE,
PMU_B03,92,1,MSH,,O,FALSE,FALSE,
PMU_B03,92,2,SFT,,O,TRUE,TRUE,
PMU_B03,92,3,UAC,,O,FALSE,TRUE,
PMU_B03,92,4,EVN,,O,FALSE,FALSE,
PMU_B03,92,5,STF,,O,FALSE,FALSE,
PMU_B04,5,1,MSH,,O,FALSE,FALSE,
PMU_B04,5,2,EVN,,O,FALSE,FALSE,
PMU_B04,5,3,STF,,O,FALSE,FALSE,
PMU_B04,5,6,PRA,,O,TRUE,TRUE,
PMU_B04,5,10,ORG,,O,FALSE,TRUE,
PMU_B04,6,1,MSH,,O,FALSE,FALSE,
PMU_B04,6,2,SFT,,O,TRUE,TRUE,
PMU_B04,6,3,EVN,,O,FALSE,FALSE,
PMU_B04,6,4,STF,,O,FALSE,FALSE,
PMU_B04,6,5,PRA,,O,TRUE,TRUE,
PMU_B04,6,6,ORG,,O,TRUE,TRUE,
PMU_B04,7,1,MSH,,O,FALSE,FALSE,
PMU_B04,7,2,SFT,,O,TRUE,TRUE,
PMU_B04,7,3,UAC,,O,FALSE,TRUE,
PMU_B04,7,4,EVN,,O,FALSE,FALSE,
PMU_B04,7,5,STF,,O,FALSE,FALSE,
PMU_B04,7,6,PRA,,O,TRUE,TRUE,
PMU_B04,7,7,ORG,,O,TRUE,TRUE,
PMU_B04,8,1,MSH,,O,FALSE,FALSE,
PMU_B04,8,2,SFT,,O,TRUE,TRUE,
PMU_B04,8,3,UAC,,O,FALSE,TRUE,
PMU_B04,8,4,EVN,,O,FALSE,FALSE,
PMU_B04,8,5,STF,,O,FALSE,FALSE,
PMU_B04,8,6,PRA,,O,TRUE,TRUE,
PMU_B04,8,7,ORG,,O,TRUE,TRUE,
PMU_B04,9,1,MSH,,O,FALSE,FALSE,
PMU_B04,9,2,SFT,,O,TRUE,TRUE,
PMU_B04,9,3,UAC,,O,FALSE,TRUE,
PMU_B04,9,4,EVN,,O,FALSE,FALSE,
PMU_B04,9,5,STF,,O,FALSE,FALSE,
PMU_B04,9,6,PRA,,O,TRUE,TRUE,
PMU_B04,9,7,ORG,,O,TRUE,TRUE,
PMU_B04,61,1,MSH,,O,FALSE,FALSE,
PMU_B04,61,2,SFT,,O,TRUE,TRUE,
PMU_B04,61,3,EVN,,O,FALSE,FALSE,
PMU_B04,61,4,STF,,O,FALSE,FALSE,
PMU_B04,61,5,PRA,,O,TRUE,TRUE,
PMU_B04,61,6,ORG,,O,TRUE,TRUE,
PMU_B04,81,1,MSH,,O,FALSE,FALSE,
PMU_B04,81,2,SFT,,O,TRUE,TRUE,
PMU_B04,81,3,UAC,,O,FALSE,TRUE,
PMU_B04,81,4,EVN,,O,FALSE,FALSE,
PMU_B04,81,5,STF,,O,FALSE,FALSE,
PMU_B04,81,6,PRA,,O,TRUE,TRUE,
PMU_B04,81,7,ORG,,O,TRUE,TRUE,
PMU_B04,91,1,MSH,,O,FALSE,FALSE,
PMU_B04,91,2,SFT,,O,TRUE,TRUE,
PMU_B04,91,3,UAC,,O,FALSE,TRUE,
PMU_B04,91,4,EVN,,O,FALSE,FALSE,
PMU_B04,91,5,STF,,O,FALSE,FALSE,
PMU_B04,91,6,PRA,,O,TRUE,TRUE,
PMU_B04,91,7,ORG,,O,TRUE,TRUE,
PMU_B04,92,1,MSH,,O,FALSE,FALSE,
PMU_B04,92,2,SFT,,O,TRUE,TRUE,
PMU_B04,92,3,UAC,,O,FALSE,TRUE,
PMU_B04,92,4,EVN,,O,FALSE,FALSE,
PMU_B04,92,5,STF,,O,FALSE,FALSE,
PMU_B04,92,6,PRA,,O,TRUE,TRUE,
PMU_B04,92,7,ORG,,O,TRUE,TRUE,
PMU_B07,6,1,MSH,,O,FALSE,FALSE,
PMU_B07,6,2,SFT,,O,TRUE,TRUE,
PMU_B07,6,3,EVN,,O,FALSE,FALSE,
PMU_B07,6,4,STF,,O,FALSE,FALSE,
PMU_B07,6,5,PRA,,O,FALSE,TRUE,
PMU_B07,6,6,[{,CERTIFICATE,O,FALSE,FALSE,
PMU_B07,6,8,CER,,O,FALSE,FALSE,
PMU_B07,6,9,ROL,,O,TRUE,TRUE,
PMU_B07,6,11,}],CERTIFICATE,O,FALSE,FALSE,
PMU_B07,7,1,MSH,,O,FALSE,FALSE,
PMU_B07,7,2,SFT,,O,TRUE,TRUE,
PMU_B07,7,3,UAC,,O,FALSE,TRUE,
PMU_B07,7,4,EVN,,O,FALSE,FALSE,
PMU_B07,7,5,STF,,O,FALSE,FALSE,
PMU_B07,7,6,PRA,,O,FALSE,TRUE,
PMU_B07,7,7,[{,CERTIFICATE,O,FALSE,FALSE,
PMU_B07,7,9,CER,,O,FALSE,FALSE,
PMU_B07,7,10,ROL,,O,TRUE,TRUE,
PMU_B07,7,12,}],CERTIFICATE,O,FALSE,FALSE,
PMU_B07,8,1,MSH,,O,FALSE,FALSE,
PMU_B07,8,2,SFT,,O,TRUE,TRUE,
PMU_B07,8,3,UAC,,O,FALSE,TRUE,
PMU_B07,8,4,EVN,,O,FALSE,FALSE,
PMU_B07,8,5,STF,,O,FALSE,FALSE,
PMU_B07,8,6,PRA,,O,FALSE,TRUE,
PMU_B07,8,7,[{,CERTIFICATE,O,FALSE,FALSE,
PMU_B07,8,8,CER,,O,FALSE,FALSE,
PMU_B07,8,9,ROL,,O,TRUE,TRUE,
PMU_B07,8,10,}],CERTIFICATE,O,FALSE,FALSE,
PMU_B07,9,1,MSH,,O,FALSE,FALSE,
PMU_B07,9,2,SFT,,O,TRUE,TRUE,
PMU_B07,9,3,UAC,,O,FALSE,TRUE,
PMU_B07,9,4,EVN,,O,FALSE,FALSE,
PMU_B07,9,5,STF,,O,FALSE,FALSE,
PMU_B07,9,6,PRA,,O,FALSE,TRUE,
PMU_B07,9,7,[{,CERTIFICATE,O,FALSE,FALSE,
PMU_B07,9,8,CER,,O,FALSE,FALSE,
PMU_B07,9,9,PRT,,O,TRUE,TRUE,
PMU_B07,9,10,ROL,,O,TRUE,TRUE,
PMU_B07,9,11,}],CERTIFICATE,O,FALSE,FALSE,
PMU_B07,61,1,MSH,,O,FALSE,FALSE,
PMU_B07,61,2,SFT,,O,TRUE,TRUE,
PMU_B07,61,3,EVN,,O,FALSE,FALSE,
PMU_B07,61,4,STF,,O,FALSE,FALSE,
PMU_B07,61,5,PRA,,O,FALSE,TRUE,
PMU_B07,61,6,[{,CERTIFICATE,O,FALSE,FALSE,
PMU_B07,61,7,CER,,O,FALSE,FALSE,
PMU_B07,61,8,ROL,,O,TRUE,TRUE,
PMU_B07,61,9,}],CERTIFICATE,O,FALSE,FALSE,
PMU_B07,81,1,MSH,,O,FALSE,FALSE,
PMU_B07,81,2,SFT,,O,TRUE,TRUE,
PMU_B07,81,3,UAC,,O,FALSE,TRUE,
PMU_B07,81,4,EVN,,O,FALSE,FALSE,
PMU_B07,81,5,STF,,O,FALSE,FALSE,
PMU_B07,81,6,PRA,,O,FALSE,TRUE,
PMU_B07,81,7,[{,CERTIFICATE,O,FALSE,FALSE,
PMU_B07,81,8,CER,,O,FALSE,FALSE,
PMU_B07,81,9,ROL,,O,TRUE,TRUE,
PMU_B07,81,10,}],CERTIFICATE,O,FALSE,FALSE,
PMU_B07,91,1,MSH,,O,FALSE,FALSE,
PMU_B07,91,2,SFT,,O,TRUE,TRUE,
PMU_B07,91,3,UAC,,O,FALSE,TRUE,
PMU_B07,91,4,EVN,,O,FALSE,FALSE,
PMU_B07,91,5,STF,,O,FALSE,FALSE,
PMU_B07,91,6,PRA,,O,FALSE,TRUE,
PMU_B07,91,7,[{,CERTIFICATE,O,FALSE,FALSE,
PMU_B07,91,8,CER,,O,FALSE,FALSE,
PMU_B07,91,9,PRT,,O,TRUE,TRUE,
PMU_B07,91,10,ROL,,O,TRUE,TRUE,
PMU_B07,91,11,}],CERTIFICATE,O,FALSE,FALSE,
PMU_B07,92,1,MSH,,O,FALSE,FALSE,
PMU_B07,92,2,SFT,,O,TRUE,TRUE,
PMU_B07,92,3,UAC,,O,FALSE,TRUE,
PMU_B07,92,4,EVN,,O,FALSE,FALSE,
PMU_B07,92,5,STF,,O,FALSE,FALSE,
PMU_B07,92,6,PRA,,O,FALSE,TRUE,
PMU_B07,92,7,[{,CERTIFICATE,O,FALSE,FALSE,
PMU_B07,92,8,CER,,O,FALSE,FALSE,
PMU_B07,92,9,PRT,,O,TRUE,TRUE,
PMU_B07,92,10,ROL,,O,TRUE,TRUE,
PMU_B07,92,11,}],CERTIFICATE,O,FALSE,FALSE,
PMU_B08,6,1,MSH,,O,FALSE,FALSE,
PMU_B08,6,2,SFT,,O,TRUE,TRUE,
PMU_B08,6,3,EVN,,O,FALSE,FALSE,
PMU_B08,6,4,STF,,O,FALSE,FALSE,
PMU_B08,6,5,PRA,,O,FALSE,TRUE,
PMU_B08,6,6,CER,,O,TRUE,TRUE,
PMU_B08,7,1,MSH,,O,FALSE,FALSE,
PMU_B08,7,2,SFT,,O,TRUE,TRUE,
PMU_B08,7,3,UAC,,O,FALSE,TRUE,
PMU_B08,7,4,EVN,,O,FALSE,FALSE,
PMU_B08,7,5,STF,,O,FALSE,FALSE,
PMU_B08,7,6,PRA,,O,FALSE,TRUE,
PMU_B08,7,7,CER,,O,TRUE,TRUE,
PMU_B08,8,1,MSH,,O,FALSE,FALSE,
PMU_B08,8,2,SFT,,O,TRUE,TRUE,
PMU_B08,8,3,UAC,,O,FALSE,TRUE,
PMU_B08,8,4,EVN,,O,FALSE,FALSE,
