event_code,version_id,seq_no,message_typ_snd,message_typ_return,message_structure_snd,message_structure_return,section
I02,81,1,RQI,RPL,RQI_I01,RPL_I02,11.2.2
I02,91,1,RQI,RPL,RQI_I01,RPL_I02,11.3.2
I02,92,1,RQI,RPL,RQI_I01,RPL_I02,11.3.2
I03,3,1,RQI,RPR,RQI_I01,RPL_I02,
I03,4,1,RQI,RPR,RQI_I01,RPL_I02,
I03,5,1,RQI,RPR,RQI_I01,RPR_I03,11
I03,6,1,RQI,RPR,RQI_I01,RPR_I03,11.3.3
I03,7,1,RQI,RPR,RQI_I01,RPR_I03,11.3.3
I03,8,1,RQI,RPR,RQI_I01,RPR_I03,11.3.3
I03,9,1,RQI,RPR,RQI_I01,RPR_I03,11.3.3
I03,61,1,RQI,RPR,RQI_I01,RPR_I03,11.3.3
I03,81,1,RQI,RPR,RQI_I01,RPR_I03,11.2.3
I03,91,1,RQI,RPR,RQI_I01,RPR_I03,11.3.3
I03,92,1,RQI,RPR,RQI_I01,RPR_I03,11.3.3
I04,3,1,RQP,RPI,RQP_I04,RPI_I01,
I04,4,1,RQP,RPI,RQP_I04,RPI_I01,
I04,5,1,RQP,RPI,RQP_I04,RPI_I04,11
I04,6,1,RQP,RPI,RQP_I04,RPI_I04,11.3.4
I04,7,1,RQP,RPI,RQP_I04,RPI_I04,11.3.4
I04,8,1,RQP,RPI,RQP_I04,RPI_I04,11.3.4
I04,9,1,RQP,RPI,RQP_I04,RPI_I04,11.3.4
I04,61,1,RQP,RPI,RQP_I04,RPI_I04,11.3.4
I04,81,1,RQP,RPI,RQP_I04,RPI_I04,11.2.4
I04,91,1,RQP,RPI,RQP_I04,RPI_I04,11.3.4
I04,92,1,RQP,RPI,RQP_I04,RPI_I04,11.3.4
I05,3,1,RQC,RCI,RQC_I05,RCI_I05,
I05,4,1,RQC,RCI,RQC_I05,RCI_I05,
I05,5,1,RQC,RCI,RQC_I05,RCI_I05,11
I05,6,1,RQC,RCI,RQC_I05,RCI_I05,11.3.5
I05,7,1,RQC,RCI,RQC_I05,RCI_I05,11.3.5
I05,8,1,RQC,RCI,RQC_I05,RCI_I05,11.3.5
I05,61,1,RQC,RCI,RQC_I05,RCI_I05,11.3.5
I05,81,1,RQC,RCI,RQC_I05,RCI_I05,11.2.5
I06,3,1,RQC,RCL,RQC_I06,RCL_I06,
I06,4,1,RQC,RCL,RQC_I06,RCL_I06,
I06,5,1,RQC,RCL,RQC_I05,RCL_I06,11
I06,6,1,RQC,RCL,RQC_I05,RCL_I06,11.3.6
I06,7,1,RQC,RCL,RQC_I05,RCL_I06,11.3.6
I06,8,1,RQC,RCL,RQC_I05,RCL_I06,11.3.6
I06,61,1,RQC,RCL,RQC_I05,RCL_I06,11.3.6
I06,81,1,RQC,RCL,RQC_I05,RCL_I06,11.2.6
I07,3,1,PIN,ACK,PIN_I07,ACK,
I07,4,1,PIN,ACK,PIN_I07,ACK,
I07,5,1,PIN,ACK,RQI_I01,ACK,11
I07,6,1,PIN,ACK,RQI_I01,ACK,11.3.7
I07,7,1,PIN,ACK,RQI_I01,ACK,11.3.7
I07,8,1,PIN,ACK,RQI_I01,ACK,11.3.7
I07,9,1,PIN,ACK,RQI_I01,ACK,11.3.7
I07,61,1,PIN,ACK,RQI_I01,ACK,11.3.7
I07,81,1,PIN,ACK,RQI_I01,ACK,11.2.7
I07,91,1,PIN,ACK,RQI_I01,ACK,11.3.7
I07,92,1,PIN,ACK,RQI_I01,ACK,11.3.7
I08,3,1,RQA,RPA,RQA_I08,RPA_I08,
I08,4,1,RQA,RPA,RQA_I08,RPA_I08,
I08,5,1,RQA,RPA,RQA_I08,RPA_I08,11
I08,6,1,RQA,RPA,RQA_I08,RPA_I08,11.4.1
I08,7,1,RQA,RPA,RQA_I08,RPA_I08,11.4.1
I08,8,1,RQA,RPA,RQA_I08,RPA_I08,11.4.1
I08,9,1,RQA,RPA,RQA_I08,RPA_I08,11.4.1
I08,61,1,RQA,RPA,RQA_I08,RPA_I08,11.4.1
I08,81,1,RQA,RPA,RQA_I08,RPA_I08,11.3.1
I08,91,1,RQA,RPA,RQA_I08,RPA_I08,11.4.1
I08,92,1,RQA,RPA,RQA_I08,RPA_I08,11.4.1
I09,3,1,RQA,RPA,RQA_I08,RPA_I08,
I09,4,1,RQA,RPA,RQA_I08,RPA_I08,
I09,5,1,RQA,RPA,RQA_I08,RPA_I08,11
I09,6,1,RQA,RPA,RQA_I08,RPA_I08,11.4.1
I09,7,1,RQA,RPA,RQA_I08,RPA_I08,11.4.1
I09,8,1,RQA,RPA,RQA_I08,RPA_I08,11.4.1
I09,9,1,RQA,RPA,RQA_I08,RPA_I08,11.4.1
I09,61,1,RQA,RPA,RQA_I08,RPA_I08,11.4.1
I09,81,1,RQA,RPA,RQA_I08,RPA_I08,11.3.1
I09,91,1,RQA,RPA,RQA_I08,RPA_I08,11.4.1
I09,92,1,RQA,RPA,RQA_I08,RPA_I08,11.4.1
I10,3,1,RQA,RPA,RQA_I08,RPA_I08,
I10,4,1,RQA,RPA,RQA_I08,RPA_I08,
I10,5,1,RQA,RPA,RQA_I08,RPA_I08,11
I10,6,1,RQA,RPA,RQA_I08,RPA_I08,11.4.1
I10,7,1,RQA,RPA,RQA_I08,RPA_I08,11.4.1
I10,8,1,RQA,RPA,RQA_I08,RPA_I08,11.4.1
I10,9,1,RQA,RPA,RQA_I08,RPA_I08,11.4.1
I10,61,1,RQA,RPA,RQA_I08,RPA_I08,11.4.1
I10,81,1,RQA,RPA,RQA_I08,RPA_I08,11.3.1
I10,91,1,RQA,RPA,RQA_I08,RPA_I08,11.4.1
I10,92,1,RQA,RPA,RQA_I08,RPA_I08,11.4.1
I11,3,1,RQA,RPA,RQA_I08,RPA_I08,
I11,4,1,RQA,RPA,RQA_I08,RPA_I08,
I11,5,1,RQA,RPA,RQA_I08,RPA_I08,11
I11,6,1,RQA,RPA,RQA_I08,RPA_I08,11.4.1
I11,7,1,RQA,RPA,RQA_I08,RPA_I08,11.4.1
I11,8,1,RQA,RPA,RQA_I08,RPA_I08,11.4.1
I11,9,1,RQA,RPA,RQA_I08,RPA_I08,11.4.1
I11,61,1,RQA,RPA,RQA_I08,RPA_I08,11.4.1
I11,81,1,RQA,RPA,RQA_I08,RPA_I08,11.3.1
I11,91,1,RQA,RPA,RQA_I08,RPA_I08,11.4.1
I11,92,1,RQA,RPA,RQA_I08,RPA_I08,11.4.1
I12,3,1,REF,RRI,REF_I12,RRI_I12,
I12,4,1,REF,RRI,REF_I12,RRI_I12,
I12,5,1,REF,RRI,REF_I12,RRI_I12,11
I12,6,1,REF,RRI,REF_I12,RRI_I12,11.5.1
I12,7,1,REF,RRI,REF_I12,RRI_I12,11.5.1
I12,8,1,REF,RRI,REF_I12,RRI_I12,11.5.1
I12,9,1,REF,RRI,REF_I12,RRI_I12,11.5.1
I12,61,1,REF,RRI,REF_I12,RRI_I12,11.5.1
I12,81,1,REF,RRI,REF_I12,RRI_I12,11.4.1
I12,91,1,REF,RRI,REF_I12,RRI_I12,11.5.1
I12,92,1,REF,RRI,REF_I12,RRI_I12,11.5.1
I13,3,1,REF,RRI,REF_I12,RRI_I12,
I13,4,1,REF,RRI,REF_I12,RRI_I12,
I13,5,1,REF,RRI,REF_I12,RRI_I12,11
I13,6,1,REF,RRI,REF_I12,RRI_I12,11.5.1
I13,8,1,REF,RRI,REF_I12,RRI_I12,11.5.1
I13,9,1,REF,RRI,REF_I12,RRI_I12,11.5.1
I13,61,1,REF,RRI,REF_I12,RRI_I12,11.5.1
I13,81,1,REF,RRI,REF_I12,RRI_I12,11.4.1
I13,91,1,REF,RRI,REF_I12,RRI_I12,11.5.1
I13,92,1,REF,RRI,REF_I12,RRI_I12,11.5.1
I14,3,1,REF,RRI,REF_I12,RRI_I12,
I14,4,1,REF,RRI,REF_I12,RRI_I12,
I14,5,1,REF,RRI,REF_I12,RRI_I12,11
I14,6,1,REF,RRI,REF_I12,RRI_I12,11.5.1
I14,8,1,REF,RRI,REF_I12,RRI_I12,11.5.1
I14,9,1,REF,RRI,REF_I12,RRI_I12,11.5.1
I14,61,1,REF,RRI,REF_I12,RRI_I12,11.5.1
I14,81,1,REF,RRI,REF_I12,RRI_I12,11.4.1
I14,91,1,REF,RRI,REF_I12,RRI_I12,11.5.1
I14,92,1,REF,RRI,REF_I12,RRI_I12,11.5.1
I15,3,1,REF,RRI,REF_I12,RRI_I12,
I15,4,1,REF,RRI,REF_I12,RRI_I12,
I15,5,1,REF,RRI,REF_I12,RRI_I12,11
I15,6,1,REF,RRI,REF_I12,RRI_I12,11.5.1
I15,8,1,REF,RRI,REF_I12,RRI_I12,11.5.1
I15,9,1,REF,RRI,REF_I12,RRI_I12,11.5.1
I15,61,1,REF,RRI,REF_I12,RRI_I12,11.5.1
I15,81,1,REF,RRI,REF_I12,RRI_I12,11.4.1
I15,91,1,REF,RRI,REF_I12,RRI_I12,11.5.1
I15,92,1,REF,RRI,REF_I12,RRI_I12,11.5.1
I16,8,1,CCR,NUL,CCR_I16,NUL,11.6.2
I16,9,1,CCR,NUL,CCR_I16,NUL,11.6.2
I16,91,1,CCR,NUL,CCR_I16,NUL,11.6.2
I16,92,1,CCR,NUL,CCR_I16,NUL,11.6.2
I17,8,1,CCR,NUL,CCR_I16,NUL,11.6.2
I17,9,1,CCR,NUL,CCR_I16,NUL,11.6.2
I17,91,1,CCR,NUL,CCR_I16,NUL,11.6.2
I17,92,1,CCR,NUL,CCR_I16,NUL,11.6.2
I18,8,1,CCR,NUL,CCR_I16,NUL,11.6.2
I18,9,1,CCR,NUL,CCR_I16,NUL,11.6.2
I18,91,1,CCR,NUL,CCR_I16,NUL,11.6.2
I18,92,1,CCR,NUL,CCR_I16,NUL,11.6.2
I19,8,1,CCQ,CQU,CCQ_I19,CQU_I19,11.7.1
I19,9,1,CCQ,CQU,CCQ_I19,CQU_I19,11.7.1
I19,81,1,CCQ,CQU,CCQ_I19,CQU_I19,11.6.1
I19,91,1,CCQ,CQU,CCQ_I19,CQU_I19,11.7.1
I19,92,1,CCQ,CQU,CCQ_I19,CQU_I19,11.7.1
I20,8,1,CCU,NUL,CCU_I20,NUL,11.6.6
I20,9,1,CCU,NUL,CCU_I20,NUL,11.6.6
I20,91,1,CCU,NUL,CCU_I20,NUL,11.6.6
I20,92,1,CCU,NUL,CCU_I20,NUL,11.6.6
I21,8,1,CCM,NUL,CCM_I21,NUL,11.6.1
I21,9,1,CCM,NUL,CCM_I21,NUL,11.6.1
I21,91,1,CCM,NUL,CCM_I21,NUL,11.6.1
I21,92,1,CCM,NUL,CCM_I21,NUL,11.6.1
I22,8,1,CCF,CCI,CCF_I22,CCI_I22,11.7.2
I22,9,1,CCF,CCI,CCF_I22,CCI_I22,11.7.2
I22,81,1,CCF,CCI,CCF_I22,CCI_I22,11.6.2
I22,91,1,CCF,CCI,CCF_I22,CCI_I22,11.7.2
I22,92,1,CCF,CCI,CCF_I22,CCI_I22,11.7.2
J01,5,1,QCN,ACK,QCN_J01,ACK,5
J01,6,1,QCN,ACK,QCN_J01,ACK,5.4.6
J01,7,1,QCN,ACK,QCN_J01,ACK,5.4.6
J01,8,1,QCN,ACK,QCN_J01,ACK,5.4.6
J01,9,1,QCN,ACK,QCN_J01,ACK,5.4.6
J01,61,1,QCN,ACK,QCN_J01,ACK,5.4.6
J01,81,1,QCN,ACK,QCN_J01,ACK,5.4.6
J01,91,1,QCN,ACK,QCN_J01,ACK,5.4.6
J01,92,1,QCN,ACK,QCN_J01,ACK,5.4.6
J02,5,1,QSX,ACK,QCN_J01,ACK,5
J02,6,1,QSX,ACK,QCN_J01,ACK,5.4.7
J02,7,1,QSX,ACK,QCN_J01,ACK,5.4.7
J02,8,1,QSX,ACK,QCN_J01,ACK,5.4.7
J02,9,1,QSX,ACK,QCN_J01,ACK,5.4.7
J02,61,1,QSX,ACK,QCN_J01,ACK,5.4.7
J02,81,1,QSX,ACK,QCN_J01,ACK,5.4.7
J02,91,1,QSX,ACK,QCN_J01,ACK,5.4.7
J02,92,1,QSX,ACK,QCN_J01,ACK,5.4.7
K11,5,1,NUL,RSP,NUL,RSP_K11,5
K11,6,1,RSP,NUL,RSP_K11,NUL,5.4.1
K11,7,1,RSP,NUL,RSP_K11,NUL,5.4.1
K11,8,1,RSP,NUL,RSP_K11,NUL,5.4.1
K11,9,1,RSP,NUL,RSP_K11,NUL,5.4.1
K11,61,1,RSP,NUL,RSP_K11,NUL,5.4.1
K11,91,1,RSP,NUL,RSP_K11,NUL,5.4.1
K11,92,1,RSP,NUL,RSP_K11,NUL,5.4.1
K13,5,1,NUL,RTB,NUL,RTB_K13,5
K13,6,1,RTB,NUL,RTB_K13,NUL,5.4.2
K13,7,1,RTB,NUL,RTB_K13,NUL,5.4.2
K13,8,1,RTB,NUL,RTB_K13,NUL,5.4.2
K13,9,1,RTB,NUL,RTB_K13,NUL,5.4.2
K13,61,1,RTB,NUL,RTB_K13,NUL,5.4.2
K13,91,1,RTB,NUL,RTB_K13,NUL,5.4.2
K13,92,1,RTB,NUL,RTB_K13,NUL,5.4.2
K15,5,1,NUL,RDY,NUL,RDY_K15,5
K15,6,1,RDY,NUL,RDY_K15,NUL,5.4.3
K15,7,1,RDY,NUL,RDY_K15,NUL,5.4.3
K15,8,1,RDY,NUL,RDY_K15,NUL,5.4.3
K15,9,1,RDY,NUL,RDY_K15,NUL,5.4.3
K15,61,1,RDY,NUL,RDY_K15,NUL,5.4.3
K15,91,1,RDY,NUL,RDY_K15,NUL,5.4.3
K15,92,1,RDY,NUL,RDY_K15,NUL,5.4.3
K21,5,1,NUL,RSP,NUL,RSP_K21,3
K21,6,1,RSP,NUL,RSP_K21,NUL,3.3.56
K21,7,1,RSP,NUL,RSP_K21,NUL,3.3.56
K21,8,1,RSP,NUL,RSP_K21,NUL,3.3.56
K21,9,1,RSP,NUL,RSP_K21,NUL,3.3.56
K21,61,1,RSP,NUL,RSP_K21,NUL,3.3.56
K21,91,1,RSP,NUL,RSP_K21,NUL,3.3.56
K21,92,1,RSP,NUL,RSP_K21,NUL,3.3.56
K22,5,1,NUL,RSP,NUL,RSP_K22,3
K22,6,1,RSP,NUL,RSP_K21,NUL,3.3.57
K22,7,1,RSP,NUL,RSP_K21,NUL,3.3.57
K22,8,1,RSP,NUL,RSP_K22,NUL,3.3.57
K22,9,1,RSP,NUL,RSP_K22,NUL,3.3.57
K22,61,1,RSP,NUL,RSP_K21,NUL,3.3.57
K22,91,1,RSP,NUL,RSP_K22,NUL,3.3.57
K22,92,1,RSP,NUL,RSP_K22,NUL,3.3.57
K23,5,1,NUL,RSP,NUL,RSP_K23,3
K23,6,1,RSP,NUL,RSP_K23,NUL,3.3.58
K23,7,1,RSP,NUL,RSP_K23,NUL,3.3.58
K23,8,1,RSP,NUL,RSP_K23,NUL,3.3.58
K23,9,1,RSP,NUL,RSP_K23,NUL,3.3.58
K23,61,1,RSP,NUL,RSP_K23,NUL,3.3.58
K23,91,1,RSP,NUL,RSP_K23,NUL,3.3.58
K23,92,1,RSP,NUL,RSP_K23,NUL,3.3.58
K24,5,1,NUL,RSP,NUL,RSP_K24,3
K24,6,1,RSP,NUL,RSP_K23,NUL,3.3.59
K24,7,1,RSP,NUL,RSP_K23,NUL,3.3.59
K24,8,1,RSP,NUL,RSP_K23,NUL,3.3.59
K24,9,1,RSP,NUL,RSP_K23,NUL,3.3.59
K24,61,1,RSP,NUL,RSP_K23,NUL,3.3.59
K24,91,1,RSP,NUL,RSP_K23,NUL,3.3.59
K24,92,1,RSP,NUL,RSP_K23,NUL,3.3.59
K25,5,1,NUL,RSP,NUL,RSP_K25,15
K25,6,1,RSP,NUL,RSP_K25,NUL,15.3.7
K25,7,1,RSP,NUL,RSP_K25,NUL,15.3.7
K25,8,1,RSP,NUL,RSP_K25,NUL,15.3.7
K25,9,1,RSP,NUL,RSP_K25,NUL,15.3.7
K25,61,1,RSP,NUL,RSP_K25,NUL,15.3.7
K25,91,1,RSP,NUL,RSP_K25,NUL,15.3.7
K25,92,1,RSP,NUL,RSP_K25,NUL,15.3.7
K31,6,1,RSP,NUL,RSP_K31,NUL,4.13.20
K31,7,1,RSP,NUL,RSP_K31,NUL,4.13.20
K31,8,1,RSP,NUL,RSP_K31,NUL,4.A.3.19
K31,9,1,RSP,NUL,RSP_K31,NUL,4.A.20
K31,61,1,RSP,NUL,RSP_K31,NUL,4.13.20
K31,91,1,RSP,NUL,RSP_K31,NUL,4.A.20
K31,92,1,RSP,NUL,RSP_K31,NUL,4.A.20
K32,8,1,RSP,NUL,RSP_K32,NUL,3.3.63
K32,9,1,RSP,NUL,RSP_K32,NUL,3.3.63
K32,91,1,RSP,NUL,RSP_K32,NUL,3.3.63
K32,92,1,RSP,NUL,RSP_K32,NUL,3.3.63
K33,9,1,RSP,NUL,RSP_O33,NUL,4.16.7
K33,91,1,RSP,NUL,RSP_O33,NUL,4.16.7
K33,92,1,RSP,NUL,RSP_O33,NUL,4.16.7
K34,9,1,RSP,NUL,RSP_O34,NUL,4.16.9
K34,91,1,RSP,NUL,RSP_O34,NUL,4.16.9
K34,92,1,RSP,NUL,RSP_O34,NUL,4.16.9
M01,2,1,MFN,MFK,?,?,
M01,2,2,MFD,ACK,?,ACK,
M01,2,3,MFQ,MFR,?,?,
M01,3,1,MFN,MFK,MFN_M01,MFK_M01,
M01,4,1,MFN,MFK,MFN_M01,MFK_M01,
M01,4,3,MFQ,MFR,MFQ_M01,MFR_M01,
M01,5,1,MFN,MFK,MFN_M01,MFK_M01,8
M01,5,2,MFQ,MFR,MFQ_M01,MFR_M01,8
M01,6,1,MFN,MFK,MFN_M01,MFK_M01,8.4.1
M01,6,2,MFQ,MFR,MFQ_M01,MFR_M01,8.4.4
M01,7,1,MFN,MFK,MFN_M01,MFK_M01,8.4.1
M01,61,1,MFN,MFK,MFN_M01,MFK_M01,8.4.1
M01,61,2,MFQ,MFR,MFQ_M01,MFR_M01,8.4.4
M02,2,1,MFN,MFK,?,?,
M02,2,2,MFD,ACK,?,ACK,
M02,2,3,MFQ,MFR,?,?,
M02,3,1,MFN,MFK,MFN_M02,?,8.6.1
M02,4,1,MFN,MFK,MFN_M02,MFK_M01,
M02,4,3,MFQ,MFR,MFQ_M01,MFR_M01,
M02,5,1,MFN,MFK,MFN_M02,MFK_M01,8
M02,5,2,MFQ,MFR,MFQ_M01,MFR_M01,8
M02,6,1,MFN,MFK,MFN_M02,MFK_M01,8.7.1
M02,6,2,MFQ,MFR,MFQ_M01,MFR_M01,8.4.4
M02,7,1,MFN,MFK,MFN_M02,MFK_M01,8.7.1
M02,8,1,MFN,MFK,MFN_M02,MFK_M01,8.7.1
M02,9,1,MFN,MFK,MFN_M02,MFK_M01,8.7.1
M02,61,1,MFN,MFK,MFN_M02,MFK_M01,8.7.1
M02,61,2,MFQ,MFR,MFQ_M01,MFR_M01,8.4.4
M02,81,1,MFN,MFK,MFN_M02,MFK_M01,8.7.1
M02,91,1,MFN,MFK,MFN_M02,MFK_M01,8.7.1
M02,92,1,MFN,MFK,MFN_M02,MFK_M01,8.7.1
M03,2,1,MFN,MFK,?,?,
M03,2,2,MFD,ACK,?,ACK,
M03,2,3,MFQ,MFR,?,?,
M03,3,1,MFN,MFK,MFN_M03,MFK_M01,
M03,4,1,MFN,MFK,MFN_M01,MFK_M01,
M03,4,3,MFQ,MFR,MFQ_M01,MFR_M01,
M03,5,1,MFN,MFK,MFN_M03,NUL,8
M03,5,2,MFQ,MFR,MFQ_M01,MFR_M01,8
M03,6,1,MFN,MFK,MFN_M03,MFK_M01,8.8.2
M03,6,2,MFQ,MFR,MFQ_M01,MFR_M01,8.4.4
M03,7,1,MFN,MFK,MFN_M03,MFK_M01,8.8.2
M03,61,1,MFN,MFK,MFN_M03,MFK_M01,8.8.2
M03,61,2,MFQ,MFR,MFQ_M01,MFR_M01,8.4.4
M04,3,1,MFN,MFK,MFN_M06,MFK_M01,8.9.1
M04,4,1,MFN,MFK,MFN_M01,MFK_M01,
M04,4,3,MFQ,MFR,MFQ_M01,MFR_M01,
M04,5,1,MFN,MFK,MFN_M04,MFK_M01,8
M04,5,2,MFQ,MFR,MFQ_M01,MFR_M01,8
M04,6,1,MFN,MFK,MFN_M04,MFK_M01,8.10.1
M04,6,2,MFQ,MFR,MFQ_M01,MFR_M01,8.4.4
M04,7,1,MFN,MFK,MFN_M04,MFK_M01,8.10.1
M04,8,1,MFN,MFK,MFN_M04,MFK_M01,8.10.1
M04,9,1,MFN,MFK,MFN_M04,MFK_M01,8.10.1
M04,61,1,MFN,MFK,MFN_M04,MFK_M01,8.10.1
M04,61,2,MFQ,MFR,MFQ_M01,MFR_M01,8.4.4
M04,81,1,MFN,MFK,MFN_M04,MFK_M01,8.10.1
M04,91,1,MFN,MFK,MFN_M04,MFK_M01,8.10.1
M04,92,1,MFN,MFK,MFN_M04,MFK_M01,8.10.1
M05,3,1,MFN,MFK,MFN_M05,MFK_M01,8.8.1
M05,4,1,MFN,MFK,MFN_M01,MFK_M01,
M05,4,3,MFQ,MFR,MFQ_M01,MFR_M01,
M05,5,1,MFN,MFK,MFN_M05,MFK_M01,8
M05,5,2,MFQ,MFR,MFQ_M01,MFR_M01,8
M05,6,1,MFN,MFK,MFN_M05,MFK_M01,8.9.1
M05,6,2,MFQ,MFR,MFQ_M01,MFR_M01,8.4.4
M05,7,1,MFN,MFK,MFN_M05,MFK_M01,8.9.1
M05,8,1,MFN,MFK,MFN_M05,MFK_M01,8.9.1
M05,9,1,MFN,MFK,MFN_M05,MFK_M01,8.9.1
M05,61,1,MFN,MFK,MFN_M05,MFK_M01,8.9.1
M05,61,2,MFQ,MFR,MFQ_M01,MFR_M01,8.4.4
M05,81,1,MFN,MFK,MFN_M05,MFK_M01,8.9.1
M05,91,1,MFN,MFK,MFN_M05,MFK_M01,8.9.1
M05,92,1,MFN,MFK,MFN_M05,MFK_M01,8.9.1
M06,3,1,MFN,MFK,MFN_M06,MFK_M01,
M06,4,1,MFN,MFK,MFN_M01,MFK_M01,
M06,4,3,MFQ,MFR,MFQ_M01,MFR_M01,
M06,5,1,MFN,MFK,MFN_M06,MFK_M01,8
M06,5,2,MFQ,MFR,MFQ_M01,MFR_M01,8
M06,6,1,MFN,MFK,MFN_M06,MFK_M01,8.11.1
M06,6,2,MFQ,MFR,MFQ_M01,MFR_M01,8.4.4
M06,7,1,MFN,MFK,MFN_M06,MFK_M01,8.11.1
M06,8,1,MFN,MFK,MFN_M06,MFK_M01,8.11.1
M06,9,1,MFN,MFK,MFN_M06,MFK_M01,8.11.1
M06,61,1,MFN,MFK,MFN_M06,MFK_M01,8.11.1
M06,61,2,MFQ,MFR,MFQ_M01,MFR_M01,8.4.4
M06,81,1,MFN,MFK,MFN_M06,MFK_M01,8.11.1
M06,91,1,MFN,MFK,MFN_M06,MFK_M01,8.11.1
M06,92,1,MFN,MFK,MFN_M06,MFK_M01,8.11.1
M07,3,1,MFN,MFK,MFN_M07,MFK_M01,8.10.1
M07,4,1,MFN,MFK,MFN_M07,MFK_M01,8
M07,5,1,MFN,MFK,MFN_M07,MFK_M01,8
M07,6,1,MFN,MFK,MFN_M07,MFK_M01,8.11.1
M07,6,2,MFQ,MFR,MFQ_M01,MFR_M01,8.4.4
M07,7,1,MFN,MFK,MFN_M07,MFK_M01,8.11.1
M07,8,1,MFN,MFK,MFN_M07,MFK_M01,8.11.1
M07,9,1,MFN,MFK,MFN_M07,MFK_M01,8.11.1
M07,61,1,MFN,MFK,MFN_M07,MFK_M01,8.11.1
M07,61,2,MFQ,MFR,MFQ_M01,MFR_M01,8.4.4
M07,81,1,MFN,MFK,MFN_M07,MFK_M01,8.11.1
M07,91,1,MFN,MFK,MFN_M07,MFK_M01,8.11.1
M07,92,1,MFN,MFK,MFN_M07,MFK_M01,8.11.1
M08,3,1,MFN,MFK,MFN_M08,MFK_M01,8.7.2
M08,4,1,MFN,MFK,MFN_M08,MFK_M01,
M08,5,1,MFN,NUL,MFN_M08,NUL,8
M08,6,1,MFN,MFK,MFN_M08,MFK_M01,8.8.3
M08,6,2,MFQ,MFR,MFQ_M01,MFR_M01,8.4.4
M08,7,1,MFN,MFK,MFN_M08,MFK_M01,8.8.3
M08,8,1,MFN,MFK,MFN_M08,MFK_M01,8.8.3
M08,9,1,MFN,MFK,MFN_M08,MFK_M01,8.8.3
M08,61,1,MFN,MFK,MFN_M08,MFK_M01,8.8.3
M08,61,2,MFQ,MFR,MFQ_M01,MFR_M01,8.4.4
M08,81,1,MFN,MFK,MFN_M08,MFK_M01,8.8.3
M08,91,1,MFN,MFK,MFN_M08,MFK_M01,8.8.3
M08,92,1,MFN,MFK,MFN_M08,MFK_M01,8.8.3
M09,3,1,MFN,MFK,MFN_M09,MFK_M01,8.7.2
M09,4,1,MFN,MFK,MFN_M09,MFK_M01,8
M09,5,1,MFN,NUL,MFN_M09,NUL,8
M09,6,1,MFN,MFK,MFN_M09,MFK_M01,8.8.4
M09,6,2,MFQ,MFR,MFQ_M01,MFR_M01,8.4.4
M09,7,1,MFN,MFK,MFN_M09,MFK_M01,8.8.4
M09,8,1,MFN,MFK,MFN_M09,MFK_M01,8.8.4
M09,9,1,MFN,MFK,MFN_M09,MFK_M01,8.8.4
M09,61,1,MFN,MFK,MFN_M09,MFK_M01,8.8.4
M09,61,2,MFQ,MFR,MFQ_M01,MFR_M01,8.4.4
M09,81,1,MFN,MFK,MFN_M09,MFK_M01,8.8.4
M09,91,1,MFN,MFK,MFN_M09,MFK_M01,8.8.4
M09,92,1,MFN,MFK,MFN_M09,MFK_M01,8.8.4
M10,3,1,MFN,MFK,MFN_M10,MFK_M01,8.7.2
M10,4,1,MFN,MFK,MFN_M10,MFK_M01,8
M10,5,1,MFN,NUL,MFN_M10,NUL,8
M10,6,1,MFN,MFK,MFN_M10,MFK_M01,8.8.5
M10,6,2,MFQ,MFR,MFQ_M01,MFR_M01,8.4.4
M10,7,1,MFN,MFK,MFN_M10,MFK_M01,8.8.5
M10,8,1,MFN,MFK,MFN_M10,MFK_M01,8.8.5
M10,9,1,MFN,MFK,MFN_M10,MFK_M01,8.8.5
M10,61,1,MFN,MFK,MFN_M10,MFK_M01,8.8.5
M10,61,2,MFQ,MFR,MFQ_M01,MFR_M01,8.4.4
M10,81,1,MFN,MFK,MFN_M10,MFK_M01,8.8.5
M10,91,1,MFN,MFK,MFN_M10,MFK_M01,8.8.5
M10,92,1,MFK,NUL,MFK_M01,NUL,8.8.5
M11,3,1,MFN,MFK,MFN_M11,MFK_M01,8.7.2
M11,4,1,MFN,MFK,MFN_M11,MFK_M01,8
M11,5,1,MFN,NUL,MFN_M11,NUL,8
M11,6,1,MFN,MFK,MFN_M11,MFK_M01,8.8.6
M11,6,2,MFQ,MFR,MFQ_M01,MFR_M01,8.4.4
M11,7,1,MFN,MFK,MFN_M11,MFK_M01,8.8.6
M11,8,1,MFN,MFK,MFN_M11,MFK_M01,8.8.6
M11,9,1,MFN,MFK,MFN_M11,MFK_M01,8.8.6
M11,61,1,MFN,MFK,MFN_M11,MFK_M01,8.8.6
M11,61,2,MFQ,MFR,MFQ_M01,MFR_M01,8.4.4
M11,81,1,MFN,MFK,MFN_M11,MFK_M01,8.8.6
M11,91,1,MFN,MFK,MFN_M11,MFK_M01,8.8.6
M11,92,1,MFN,MFK,MFN_M11,MFK_M01,8.8.6
M12,5,1,MFN,NUL,MFN_M12,NUL,8
M12,6,1,MFN,MFK,MFN_M12,MFK_M01,8.8.7
M12,6,2,MFQ,MFR,MFQ_M01,MFR_M01,8.4.4
M12,7,1,MFN,MFK,MFN_M12,MFK_M01,8.8.7
M12,8,1,MFN,MFK,MFN_M12,MFK_M01,8.8.7
