event_code,version_id,message_type,seq_no,seg_code,groupname,modification,repetitional,optional,status
A06,4,ADT,17,PV2,,O,FALSE,TRUE,
A06,4,ADT,21,DB1,,O,TRUE,TRUE,
A06,4,ADT,26,OBX,,O,TRUE,TRUE,
A06,4,ADT,31,AL1,,O,TRUE,TRUE,
A06,4,ADT,36,DG1,,O,TRUE,TRUE,
A06,4,ADT,40,DRG,,O,FALSE,TRUE,
A06,4,ADT,42,[,PROCEDURE,O,FALSE,FALSE,
A06,4,ADT,43,{,,O,FALSE,FALSE,
A06,4,ADT,44,PR1,,O,FALSE,FALSE,
A06,4,ADT,47,ROL,,O,TRUE,TRUE,
A06,4,ADT,50,},,O,FALSE,FALSE,
A06,4,ADT,51,],,O,FALSE,FALSE,
A06,4,ADT,54,GT1,,O,TRUE,TRUE,
A06,4,ADT,57,[,INSURANCE,O,FALSE,FALSE,
A06,4,ADT,58,{,,O,FALSE,FALSE,
A06,4,ADT,59,IN1,,O,FALSE,FALSE,
A06,4,ADT,61,IN2,,O,FALSE,TRUE,
A06,4,ADT,65,IN3,,O,TRUE,TRUE,
A06,4,ADT,68,},,O,FALSE,FALSE,
A06,4,ADT,69,],,O,FALSE,FALSE,
A06,4,ADT,71,ACC,,O,FALSE,TRUE,
A06,4,ADT,74,UB1,,O,FALSE,TRUE,
A06,4,ADT,77,UB2,,O,FALSE,TRUE,
A07,1,ACK,1,MSH,,O,FALSE,FALSE,
A07,1,ACK,2,MSA,,O,FALSE,FALSE,
A07,1,ACK,4,ERR,,O,FALSE,TRUE,
A07,1,ADT,1,MSH,,O,FALSE,FALSE,
A07,1,ADT,2,EVN,,O,FALSE,FALSE,
A07,1,ADT,3,PID,,O,FALSE,FALSE,
A07,1,ADT,4,PV1,,O,FALSE,FALSE,
A07,2,ACK,1,MSH,,O,FALSE,FALSE,
A07,2,ACK,2,MSA,,O,FALSE,FALSE,
A07,2,ACK,4,ERR,,O,FALSE,TRUE,
A07,2,ADT,1,MSH,,O,FALSE,FALSE,
A07,2,ADT,2,EVN,,O,FALSE,FALSE,
A07,2,ADT,3,PID,,O,FALSE,FALSE,
A07,2,ADT,5,MRG,,O,FALSE,TRUE,
A07,2,ADT,9,NK1,,O,TRUE,TRUE,
A07,2,ADT,12,PV1,,O,FALSE,FALSE,
A07,2,ADT,14,PV2,,O,FALSE,TRUE,
A07,2,ADT,18,OBX,,O,TRUE,TRUE,
A07,2,ADT,23,AL1,,O,TRUE,TRUE,
A07,2,ADT,28,DG1,,O,TRUE,TRUE,
A07,2,ADT,33,PR1,,O,TRUE,TRUE,
A07,2,ADT,38,GT1,,O,TRUE,TRUE,
A07,2,ADT,41,[,INSURANCE,O,FALSE,FALSE,
A07,2,ADT,42,{,,O,FALSE,FALSE,
A07,2,ADT,43,IN1,,O,FALSE,FALSE,
A07,2,ADT,45,IN2,,O,FALSE,TRUE,
A07,2,ADT,48,IN3,,O,FALSE,TRUE,
A07,2,ADT,50,},,O,FALSE,FALSE,
A07,2,ADT,51,],,O,FALSE,FALSE,
A07,2,ADT,53,ACC,,O,FALSE,TRUE,
A07,2,ADT,56,UB1,,O,FALSE,TRUE,
A07,2,ADT,59,UB2,,O,FALSE,TRUE,
A07,3,ACK,1,MSH,,O,FALSE,FALSE,
A07,3,ACK,2,MSA,,O,FALSE,FALSE,
A07,3,ACK,4,ERR,,O,FALSE,TRUE,
A07,3,ADT,1,MSH,,O,FALSE,FALSE,
A07,3,ADT,2,EVN,,O,FALSE,FALSE,
A07,3,ADT,3,PID,,O,FALSE,FALSE,
A07,3,ADT,5,PD1,,O,FALSE,TRUE,
A07,3,ADT,8,MRG,,O,FALSE,TRUE,
A07,3,ADT,12,NK1,,O,TRUE,TRUE,
A07,3,ADT,15,PV1,,O,FALSE,FALSE,
A07,3,ADT,17,PV2,,O,FALSE,TRUE,
A07,3,ADT,21,DB1,,O,TRUE,TRUE,
A07,3,ADT,25,DRG,,O,FALSE,TRUE,
A07,3,ADT,29,OBX,,O,TRUE,TRUE,
A07,3,ADT,34,AL1,,O,TRUE,TRUE,
A07,3,ADT,39,DG1,,O,TRUE,TRUE,
A07,3,ADT,43,DRG,,O,FALSE,TRUE,
A07,3,ADT,45,[,PROCEDURE,O,FALSE,FALSE,
A07,3,ADT,46,{,,O,FALSE,FALSE,
A07,3,ADT,47,PR1,,O,FALSE,FALSE,
A07,3,ADT,50,ROL,,O,TRUE,TRUE,
A07,3,ADT,53,},,O,FALSE,FALSE,
A07,3,ADT,54,],PROCEDURE,O,FALSE,FALSE,
A07,3,ADT,57,GT1,,O,TRUE,TRUE,
A07,3,ADT,60,[,INSURANCE,O,FALSE,FALSE,
A07,3,ADT,61,{,,O,FALSE,FALSE,
A07,3,ADT,62,IN1,,O,FALSE,FALSE,
A07,3,ADT,64,IN2,,O,FALSE,TRUE,
A07,3,ADT,67,IN3,,O,FALSE,TRUE,
A07,3,ADT,69,},,O,FALSE,FALSE,
A07,3,ADT,70,],INSURANCE,O,FALSE,FALSE,
A07,3,ADT,72,ACC,,O,FALSE,TRUE,
A07,3,ADT,75,UB1,,O,FALSE,TRUE,
A07,3,ADT,78,UB2,,O,FALSE,TRUE,
A07,4,ACK,1,MSH,,O,FALSE,FALSE,
A07,4,ACK,2,MSA,,O,FALSE,FALSE,
A07,4,ACK,4,ERR,,O,FALSE,TRUE,
A07,4,ADT,1,MSH,,O,FALSE,FALSE,
A07,4,ADT,2,EVN,,O,FALSE,FALSE,
A07,4,ADT,3,PID,,O,FALSE,FALSE,
A07,4,ADT,5,PD1,,O,FALSE,TRUE,
A07,4,ADT,8,MRG,,O,FALSE,TRUE,
A07,4,ADT,12,NK1,,O,TRUE,TRUE,
A07,4,ADT,15,PV1,,O,FALSE,FALSE,
A07,4,ADT,17,PV2,,O,FALSE,TRUE,
A07,4,ADT,21,DB1,,O,TRUE,TRUE,
A07,4,ADT,26,OBX,,O,TRUE,TRUE,
A07,4,ADT,31,AL1,,O,TRUE,TRUE,
A07,4,ADT,36,DG1,,O,TRUE,TRUE,
A07,4,ADT,40,DRG,,O,FALSE,TRUE,
A07,4,ADT,42,[,PROCEDURE,O,FALSE,FALSE,
A07,4,ADT,43,{,,O,FALSE,FALSE,
A07,4,ADT,44,PR1,,O,FALSE,FALSE,
A07,4,ADT,47,ROL,,O,TRUE,TRUE,
A07,4,ADT,50,},,O,FALSE,FALSE,
A07,4,ADT,51,],,O,FALSE,FALSE,
A07,4,ADT,54,GT1,,O,TRUE,TRUE,
A07,4,ADT,57,[,INSURANCE,O,FALSE,FALSE,
A07,4,ADT,58,{,,O,FALSE,FALSE,
A07,4,ADT,59,IN1,,O,FALSE,FALSE,
A07,4,ADT,61,IN2,,O,FALSE,TRUE,
A07,4,ADT,65,IN3,,O,TRUE,TRUE,
A07,4,ADT,68,},,O,FALSE,FALSE,
A07,4,ADT,69,],,O,FALSE,FALSE,
A07,4,ADT,71,ACC,,O,FALSE,TRUE,
A07,4,ADT,74,UB1,,O,FALSE,TRUE,
A07,4,ADT,77,UB2,,O,FALSE,TRUE,
A08,1,ACK,1,MSH,,O,FALSE,FALSE,
A08,1,ACK,2,MSA,,O,FALSE,FALSE,
A08,1,ACK,4,ERR,,O,FALSE,TRUE,
A08,1,ADT,1,MSH,,O,FALSE,FALSE,
A08,1,ADT,2,EVN,,O,FALSE,FALSE,
A08,1,ADT,3,PID,,O,FALSE,FALSE,
A08,1,ADT,4,NK1,,O,FALSE,FALSE,
A08,1,ADT,5,PV1,,O,FALSE,FALSE,
A08,1,ADT,7,DG1,,O,FALSE,TRUE,
A08,2,ACK,1,MSH,,O,FALSE,FALSE,
A08,2,ACK,2,MSA,,O,FALSE,FALSE,
A08,2,ACK,4,ERR,,O,FALSE,TRUE,
A08,2,ADT,1,MSH,,O,FALSE,FALSE,
A08,2,ADT,2,EVN,,O,FALSE,FALSE,
A08,2,ADT,3,PID,,O,FALSE,FALSE,
A08,2,ADT,6,NK1,,O,TRUE,TRUE,
A08,2,ADT,9,PV1,,O,FALSE,FALSE,
A08,2,ADT,11,PV2,,O,FALSE,TRUE,
A08,2,ADT,15,OBX,,O,TRUE,TRUE,
A08,2,ADT,20,AL1,,O,TRUE,TRUE,
A08,2,ADT,25,DG1,,O,TRUE,TRUE,
A08,2,ADT,30,PR1,,O,TRUE,TRUE,
A08,2,ADT,35,GT1,,O,TRUE,TRUE,
A08,2,ADT,38,[,INSURANCE,O,FALSE,FALSE,
A08,2,ADT,39,{,,O,FALSE,FALSE,
A08,2,ADT,40,IN1,,O,FALSE,FALSE,
A08,2,ADT,42,IN2,,O,FALSE,TRUE,
A08,2,ADT,45,IN3,,O,FALSE,TRUE,
A08,2,ADT,47,},,O,FALSE,FALSE,
A08,2,ADT,48,],,O,FALSE,FALSE,
A08,2,ADT,50,ACC,,O,FALSE,TRUE,
A08,2,ADT,53,UB1,,O,FALSE,TRUE,
A08,2,ADT,56,UB2,,O,FALSE,TRUE,
A08,3,ACK,1,MSH,,O,FALSE,FALSE,
A08,3,ACK,2,MSA,,O,FALSE,FALSE,
A08,3,ACK,4,ERR,,O,FALSE,TRUE,
A08,3,ADT,1,MSH,,O,FALSE,FALSE,
A08,3,ADT,2,EVN,,O,FALSE,FALSE,
A08,3,ADT,3,PID,,O,FALSE,FALSE,
A08,3,ADT,5,PD1,,O,FALSE,TRUE,
A08,3,ADT,9,NK1,,O,TRUE,TRUE,
A08,3,ADT,12,PV1,,O,FALSE,FALSE,
A08,3,ADT,14,PV2,,O,FALSE,TRUE,
A08,3,ADT,18,DB1,,O,TRUE,TRUE,
A08,3,ADT,23,OBX,,O,TRUE,TRUE,
A08,3,ADT,28,AL1,,O,TRUE,TRUE,
A08,3,ADT,33,DG1,,O,TRUE,TRUE,
A08,3,ADT,37,DRG,,O,FALSE,TRUE,
A08,3,ADT,39,[,PROCEDURE,O,FALSE,FALSE,
A08,3,ADT,40,{,,O,FALSE,FALSE,
A08,3,ADT,41,PR1,,O,FALSE,FALSE,
A08,3,ADT,44,ROL,,O,TRUE,TRUE,
A08,3,ADT,47,},,O,FALSE,FALSE,
A08,3,ADT,48,],PROCEDURE,O,FALSE,FALSE,
A08,3,ADT,51,GT1,,O,TRUE,TRUE,
A08,3,ADT,54,[,INSURANCE,O,FALSE,FALSE,
A08,3,ADT,55,{,,O,FALSE,FALSE,
A08,3,ADT,56,IN1,,O,FALSE,FALSE,
A08,3,ADT,58,IN2,,O,FALSE,TRUE,
A08,3,ADT,61,IN3,,O,FALSE,TRUE,
A08,3,ADT,63,},,O,FALSE,FALSE,
A08,3,ADT,64,],INSURANCE,O,FALSE,FALSE,
A08,3,ADT,66,ACC,,O,FALSE,TRUE,
A08,3,ADT,69,UB1,,O,FALSE,TRUE,
A08,3,ADT,72,UB2,,O,FALSE,TRUE,
A08,4,ACK,1,MSH,,O,FALSE,FALSE,
A08,4,ACK,2,MSA,,O,FALSE,FALSE,
A08,4,ACK,4,ERR,,O,FALSE,TRUE,
A08,4,ADT,1,MSH,,O,FALSE,FALSE,
A08,4,ADT,2,EVN,,O,FALSE,FALSE,
A08,4,ADT,3,PID,,O,FALSE,FALSE,
A08,4,ADT,5,PD1,,O,FALSE,TRUE,
A08,4,ADT,9,NK1,,O,TRUE,TRUE,
A08,4,ADT,12,PV1,,O,FALSE,FALSE,
A08,4,ADT,14,PV2,,O,FALSE,TRUE,
A08,4,ADT,18,DB1,,O,TRUE,TRUE,
A08,4,ADT,23,OBX,,O,TRUE,TRUE,
A08,4,ADT,28,AL1,,O,TRUE,TRUE,
A08,4,ADT,33,DG1,,O,TRUE,TRUE,
A08,4,ADT,37,DRG,,O,FALSE,TRUE,
A08,4,ADT,39,[,PROCEDURE,O,FALSE,FALSE,
A08,4,ADT,40,{,,O,FALSE,FALSE,
A08,4,ADT,41,PR1,,O,FALSE,FALSE,
A08,4,ADT,44,ROL,,O,TRUE,TRUE,
A08,4,ADT,47,},,O,FALSE,FALSE,
A08,4,ADT,48,],,O,FALSE,FALSE,
A08,4,ADT,51,GT1,,O,TRUE,TRUE,
A08,4,ADT,54,[,INSURANCE,O,FALSE,FALSE,
A08,4,ADT,55,{,,O,FALSE,FALSE,
A08,4,ADT,56,IN1,,O,FALSE,FALSE,
A08,4,ADT,58,IN2,,O,FALSE,TRUE,
A08,4,ADT,62,IN3,,O,TRUE,TRUE,
A08,4,ADT,65,},,O,FALSE,FALSE,
A08,4,ADT,66,],,O,FALSE,FALSE,
A08,4,ADT,68,ACC,,O,FALSE,TRUE,
A08,4,ADT,71,UB1,,O,FALSE,TRUE,
A08,4,ADT,74,UB2,,O,FALSE,TRUE,
A09,1,ACK,1,MSH,,O,FALSE,FALSE,
A09,1,ACK,2,MSA,,O,FALSE,FALSE,
A09,1,ACK,4,ERR,,O,FALSE,TRUE,
A09,1,ADT,1,MSH,,O,FALSE,FALSE,
A09,1,ADT,2,EVN,,O,FALSE,FALSE,
A09,1,ADT,3,PID,,O,FALSE,FALSE,
A09,1,ADT,4,PV1,,O,FALSE,FALSE,
A09,1,ADT,6,DG1,,O,FALSE,TRUE,
A09,2,ACK,1,MSH,,O,FALSE,FALSE,
A09,2,ACK,2,MSA,,O,FALSE,FALSE,
A09,2,ACK,4,ERR,,O,FALSE,TRUE,
A09,2,ADT,1,MSH,,O,FALSE,FALSE,
A09,2,ADT,2,EVN,,O,FALSE,FALSE,
A09,2,ADT,3,PID,,O,FALSE,FALSE,
A09,2,ADT,4,PV1,,O,FALSE,FALSE,
A09,2,ADT,6,PV2,,O,FALSE,TRUE,
A09,2,ADT,10,OBX,,O,TRUE,TRUE,
A09,2,ADT,15,DG1,,O,TRUE,TRUE,
A09,3,ACK,1,MSH,,O,FALSE,FALSE,
A09,3,ACK,2,MSA,,O,FALSE,FALSE,
A09,3,ACK,4,ERR,,O,FALSE,TRUE,
A09,3,ADT,1,MSH,,O,FALSE,FALSE,
A09,3,ADT,2,EVN,,O,FALSE,FALSE,
A09,3,ADT,3,PID,,O,FALSE,FALSE,
A09,3,ADT,5,PD1,,O,FALSE,TRUE,
A09,3,ADT,7,PV1,,O,FALSE,FALSE,
A09,3,ADT,9,PV2,,O,FALSE,TRUE,
A09,3,ADT,13,DB1,,O,TRUE,TRUE,
A09,3,ADT,18,OBX,,O,TRUE,TRUE,
A09,3,ADT,23,DG1,,O,TRUE,TRUE,
A09,4,ACK,1,MSH,,O,FALSE,FALSE,
A09,4,ACK,2,MSA,,O,FALSE,FALSE,
A09,4,ACK,4,ERR,,O,FALSE,TRUE,
A09,4,ADT,1,MSH,,O,FALSE,FALSE,
A09,4,ADT,2,EVN,,O,FALSE,FALSE,
A09,4,ADT,3,PID,,O,FALSE,FALSE,
A09,4,ADT,5,PD1,,O,FALSE,TRUE,
A09,4,ADT,7,PV1,,O,FALSE,FALSE,
A09,4,ADT,9,PV2,,O,FALSE,TRUE,
A09,4,ADT,13,DB1,,O,TRUE,TRUE,
A09,4,ADT,18,OBX,,O,TRUE,TRUE,
A09,4,ADT,23,DG1,,O,TRUE,TRUE,
A10,1,ACK,1,MSH,,O,FALSE,FALSE,
A10,1,ACK,2,MSA,,O,FALSE,FALSE,
A10,1,ACK,4,ERR,,O,FALSE,TRUE,
A10,1,ADT,1,MSH,,O,FALSE,FALSE,
A10,1,ADT,2,EVN,,O,FALSE,FALSE,
A10,1,ADT,3,PID,,O,FALSE,FALSE,
A10,1,ADT,4,PV1,,O,FALSE,FALSE,
A10,1,ADT,6,DG1,,O,FALSE,TRUE,
A10,2,ACK,1,MSH,,O,FALSE,FALSE,
A10,2,ACK,2,MSA,,O,FALSE,FALSE,
A10,2,ACK,4,ERR,,O,FALSE,TRUE,
A10,2,ADT,1,MSH,,O,FALSE,FALSE,
A10,2,ADT,2,EVN,,O,FALSE,FALSE,
A10,2,ADT,3,PID,,O,FALSE,FALSE,
A10,2,ADT,4,PV1,,O,FALSE,FALSE,
A10,2,ADT,6,PV2,,O,FALSE,TRUE,
A10,2,ADT,10,OBX,,O,TRUE,TRUE,
A10,2,ADT,15,DG1,,O,TRUE,TRUE,
A10,3,ACK,1,MSH,,O,FALSE,FALSE,
A10,3,ACK,2,MSA,,O,FALSE,FALSE,
A10,3,ACK,4,ERR,,O,FALSE,TRUE,
A10,3,ADT,1,MSH,,O,FALSE,FALSE,
A10,3,ADT,2,EVN,,O,FALSE,FALSE,
A10,3,ADT,3,PID,,O,FALSE,FALSE,
A10,3,ADT,5,PD1,,O,FALSE,TRUE,
A10,3,ADT,7,PV1,,O,FALSE,FALSE,
A10,3,ADT,9,PV2,,O,FALSE,TRUE,
A10,3,ADT,13,DB1,,O,TRUE,TRUE,
A10,3,ADT,18,OBX,,O,TRUE,TRUE,
A10,3,ADT,23,DG1,,O,TRUE,TRUE,
A10,4,ACK,1,MSH,,O,FALSE,FALSE,
A10,4,ACK,2,MSA,,O,FALSE,FALSE,
A10,4,ACK,4,ERR,,O,FALSE,TRUE,
A10,4,ADT,1,MSH,,O,FALSE,FALSE,
A10,4,ADT,2,EVN,,O,FALSE,FALSE,
A10,4,ADT,3,PID,,O,FALSE,FALSE,
A10,4,ADT,5,PD1,,O,FALSE,TRUE,
A10,4,ADT,7,PV1,,O,FALSE,FALSE,
A10,4,ADT,9,PV2,,O,FALSE,TRUE,
A10,4,ADT,13,DB1,,O,TRUE,TRUE,
A10,4,ADT,18,OBX,,O,TRUE,TRUE,
A10,4,ADT,23,DG1,,O,TRUE,TRUE,
A11,1,ACK,1,MSH,,O,FALSE,FALSE,
A11,1,ACK,2,MSA,,O,FALSE,FALSE,
A11,1,ACK,4,ERR,,O,FALSE,TRUE,
A11,1,ADT,1,MSH,,O,FALSE,FALSE,
A11,1,ADT,2,EVN,,O,FALSE,FALSE,
A11,1,ADT,3,PID,,O,FALSE,FALSE,
A11,1,ADT,4,PV1,,O,FALSE,FALSE,
A11,1,ADT,6,DG1,,O,FALSE,TRUE,
A11,2,ACK,1,MSH,,O,FALSE,FALSE,
A11,2,ACK,2,MSA,,O,FALSE,FALSE,
A11,2,ACK,4,ERR,,O,FALSE,TRUE,
A11,2,ADT,1,MSH,,O,FALSE,FALSE,
A11,2,ADT,2,EVN,,O,FALSE,FALSE,
A11,2,ADT,3,PID,,O,FALSE,FALSE,
A11,2,ADT,4,PV1,,O,FALSE,FALSE,
A11,2,ADT,6,PV2,,O,FALSE,TRUE,
A11,2,ADT,10,OBX,,O,TRUE,TRUE,
A11,2,ADT,15,DG1,,O,TRUE,TRUE,
A11,3,ACK,1,MSH,,O,FALSE,FALSE,
A11,3,ACK,2,MSA,,O,FALSE,FALSE,
A11,3,ACK,4,ERR,,O,FALSE,TRUE,
A11,3,ADT,1,MSH,,O,FALSE,FALSE,
A11,3,ADT,2,EVN,,O,FALSE,FALSE,
A11,3,ADT,3,PID,,O,FALSE,FALSE,
A11,3,ADT,5,PD1,,O,FALSE,TRUE,
A11,3,ADT,7,PV1,,O,FALSE,FALSE,
A11,3,ADT,9,PV2,,O,FALSE,TRUE,
A11,3,ADT,13,DB1,,O,TRUE,TRUE,
A11,3,ADT,18,OBX,,O,TRUE,TRUE,
A11,3,ADT,23,DG1,,O,TRUE,TRUE,
A11,4,ACK,1,MSH,,O,FALSE,FALSE,
A11,4,ACK,2,MSA,,O,FALSE,FALSE,
A11,4,ACK,4,ERR,,O,FALSE,TRUE,
A11,4,ADT,1,MSH,,O,FALSE,FALSE,
A11,4,ADT,2,EVN,,O,FALSE,FALSE,
A11,4,ADT,3,PID,,O,FALSE,FALSE,
A11,4,ADT,5,PD1,,O,FALSE,TRUE,
A11,4,ADT,7,PV1,,O,FALSE,FALSE,
A11,4,ADT,9,PV2,,O,FALSE,TRUE,
A11,4,ADT,13,DB1,,O,TRUE,TRUE,
A11,4,ADT,18,OBX,,O,TRUE,TRUE,
A11,4,ADT,23,DG1,,O,TRUE,TRUE,
A12,1,ACK,1,MSH,,O,FALSE,FALSE,
A12,1,ACK,2,MSA,,O,FALSE,FALSE,
A12,1,ACK,4,ERR,,O,FALSE,TRUE,
A12,1,ADT,1,MSH,,O,FALSE,FALSE,
A12,1,ADT,2,EVN,,O,FALSE,FALSE,
A12,1,ADT,3,PID,,O,FALSE,FALSE,
A12,1,ADT,4,PV1,,O,FALSE,FALSE,
A12,1,ADT,6,DG1,,O,FALSE,TRUE,
A12,2,ACK,1,MSH,,O,FALSE,FALSE,
A12,2,ACK,2,MSA,,O,FALSE,FALSE,
A12,2,ACK,4,ERR,,O,FALSE,TRUE,
A12,2,ADT,1,MSH,,O,FALSE,FALSE,
A12,2,ADT,2,EVN,,O,FALSE,FALSE,
A12,2,ADT,3,PID,,O,FALSE,FALSE,
A12,2,ADT,4,PV1,,O,FALSE,FALSE,
A12,2,ADT,6,PV2,,O,FALSE,TRUE,
A12,2,ADT,10,OBX,,O,TRUE,TRUE,
A12,2,ADT,15,DG1,,O,TRUE,TRUE,
A12,3,ACK,1,MSH,,O,FALSE,FALSE,
A12,3,ACK,2,MSA,,O,FALSE,FALSE,
A12,3,ACK,4,ERR,,O,FALSE,TRUE,
A12,3,ADT,1,MSH,,O,FALSE,FALSE,
A12,3,ADT,2,EVN,,O,FALSE,FALSE,
A12,3,ADT,3,PID,,O,FALSE,FALSE,
A12,3,ADT,5,PD1,,O,FALSE,TRUE,
A12,3,ADT,7,PV1,,O,FALSE,FALSE,
A12,3,ADT,9,PV2,,O,FALSE,TRUE,
A12,3,ADT,13,DB1,,O,TRUE,TRUE,
A12,3,ADT,18,OBX,,O,TRUE,TRUE,
A12,3,ADT,22,DG1,,O,FALSE,TRUE,
A12,4,ACK,1,MSH,,O,FALSE,FALSE,
A12,4,ACK,2,MSA,,O,FALSE,FALSE,
A12,4,ACK,4,ERR,,O,FALSE,TRUE,
A12,4,ADT,1,MSH,,O,FALSE,FALSE,
A12,4,ADT,2,EVN,,O,FALSE,FALSE,
A12,4,ADT,3,PID,,O,FALSE,FALSE,
A12,4,ADT,5,PD1,,O,FALSE,TRUE,
A12,4,ADT,7,PV1,,O,FALSE,FALSE,
A12,4,ADT,9,PV2,,O,FALSE,TRUE,
A12,4,ADT,13,DB1,,O,TRUE,TRUE,
A12,4,ADT,18,OBX,,O,TRUE,TRUE,
A12,4,ADT,22,DG1,,O,FALSE,TRUE,
A13,1,ACK,1,MSH,,O,FALSE,FALSE,
A13,1,ACK,2,MSA,,O,FALSE,FALSE,
A13,1,ACK,4,ERR,,O,FALSE,TRUE,
A13,1,ADT,1,MSH,,O,FALSE,FALSE,
A13,1,ADT,2,EVN,,O,FALSE,FALSE,
A13,1,ADT,3,PID,,O,FALSE,FALSE,
A13,1,ADT,4,PV1,,O,FALSE,FALSE,
A13,1,ADT,6,DG1,,O,FALSE,TRUE,
A13,2,ACK,1,MSH,,O,FALSE,FALSE,
A13,2,ACK,2,MSA,,O,FALSE,FALSE,
A13,2,ACK,4,ERR,,O,FALSE,TRUE,
A13,2,ADT,1,MSH,,O,FALSE,FALSE,
A13,2,ADT,2,EVN,,O,FALSE,FALSE,
A13,2,ADT,3,PID,,O,FALSE,FALSE,
A13,2,ADT,6,NK1,,O,TRUE,TRUE,
A13,2,ADT,9,PV1,,O,FALSE,FALSE,
A13,2,ADT,11,PV2,,O,FALSE,TRUE,
A13,2,ADT,15,OBX,,O,TRUE,TRUE,
A13,2,ADT,20,AL1,,O,TRUE,TRUE,
A13,2,ADT,25,DG1,,O,TRUE,TRUE,
A13,2,ADT,30,PR1,,O,TRUE,TRUE,
A13,2,ADT,35,GT1,,O,TRUE,TRUE,
A13,2,ADT,38,[,INSURANCE,O,FALSE,FALSE,
A13,2,ADT,39,{,,O,FALSE,FALSE,
A13,2,ADT,40,IN1,,O,FALSE,FALSE,
A13,2,ADT,42,IN2,,O,FALSE,TRUE,
A13,2,ADT,45,IN3,,O,FALSE,TRUE,
A13,2,ADT,47,},,O,FALSE,FALSE,
A13,2,ADT,48,],,O,FALSE,FALSE,
A13,2,ADT,50,ACC,,O,FALSE,TRUE,
A13,2,ADT,53,UB1,,O,FALSE,TRUE,
A13,2,ADT,56,UB2,,O,FALSE,TRUE,
A13,3,ACK,1,MSH,,O,FALSE,FALSE,
A13,3,ACK,2,MSA,,O,FALSE,FALSE,
A13,3,ACK,4,ERR,,O,FALSE,TRUE,
A13,3,ADT,1,MSH,,O,FALSE,FALSE,
A13,3,ADT,2,EVN,,O,FALSE,FALSE,
A13,3,ADT,3,PID,,O,FALSE,FALSE,
A13,3,ADT,5,PD1,,O,FALSE,TRUE,
A13,3,ADT,9,NK1,,O,TRUE,TRUE,
A13,3,ADT,12,PV1,,O,FALSE,FALSE,
A13,3,ADT,14,PV2,,O,FALSE,TRUE,
A13,3,ADT,18,DB1,,O,TRUE,TRUE,
A13,3,ADT,23,OBX,,O,TRUE,TRUE,
A13,3,ADT,28,AL1,,O,TRUE,TRUE,
A13,3,ADT,33,DG1,,O,TRUE,TRUE,
A13,3,ADT,37,DRG,,O,FALSE,TRUE,
A13,3,ADT,39,[,PROCEDURE,O,FALSE,FALSE,
A13,3,ADT,40,{,,O,FALSE,FALSE,
A13,3,ADT,41,PR1,,O,FALSE,FALSE,
A13,3,ADT,44,ROL,,O,TRUE,TRUE,
A13,3,ADT,47,},,O,FALSE,FALSE,
A13,3,ADT,48,],,O,FALSE,FALSE,
A13,3,ADT,51,GT1,,O,TRUE,TRUE,
A13,3,ADT,54,[,INSURANCE,O,FALSE,FALSE,
A13,3,ADT,55,{,,O,FALSE,FALSE,
A13,3,ADT,56,IN1,,O,FALSE,FALSE,
A13,3,ADT,58,IN2,,O,FALSE,TRUE,
A13,3,ADT,61,IN3,,O,FALSE,TRUE,
A13,3,ADT,63,},,O,FALSE,FALSE,
A13,3,ADT,64,],,O,FALSE,FALSE,
A13,3,ADT,66,ACC,,O,FALSE,TRUE,
A13,3,ADT,69,UB1,,O,FALSE,TRUE,
A13,3,ADT,72,UB2,,O,FALSE,TRUE,
A13,4,ACK,1,MSH,,O,FALSE,FALSE,
A13,4,ACK,2,MSA,,O,FALSE,FALSE,
A13,4,ACK,4,ERR,,O,FALSE,TRUE,
A13,4,ADT,1,MSH,,O,FALSE,FALSE,
A13,4,ADT,2,EVN,,O,FALSE,FALSE,
A13,4,ADT,3,PID,,O,FALSE,FALSE,
A13,4,ADT,5,PD1,,O,FALSE,TRUE,
A13,4,ADT,9,NK1,,O,TRUE,TRUE,
A13,4,ADT,12,PV1,,O,FALSE,FALSE,
A13,4,ADT,14,PV2,,O,FALSE,TRUE,
A13,4,ADT,18,DB1,,O,TRUE,TRUE,
A13,4,ADT,23,OBX,,O,TRUE,TRUE,
A13,4,ADT,28,AL1,,O,TRUE,TRUE,
A13,4,ADT,33,DG1,,O,TRUE,TRUE,
A13,4,ADT,37,DRG,,O,FALSE,TRUE,
A13,4,ADT,39,[,PROCEDURE,O,FALSE,FALSE,
A13,4,ADT,40,{,,O,FALSE,FALSE,
A13,4,ADT,41,PR1,,O,FALSE,FALSE,
A13,4,ADT,44,ROL,,O,TRUE,TRUE,
A13,4,ADT,47,},,O,FALSE,FALSE,
A13,4,ADT,48,],,O,FALSE,FALSE,
A13,4,ADT,51,GT1,,O,TRUE,TRUE,
A13,4,ADT,54,[,INSURANCE,O,FALSE,FALSE,
A13,4,ADT,55,{,,O,FALSE,FALSE,
A13,4,ADT,56,IN1,,O,FALSE,FALSE,
A13,4,ADT,58,IN2,,O,FALSE,TRUE,
A13,4,ADT,62,IN3,,O,TRUE,TRUE,
A13,4,ADT,65,},,O,FALSE,FALSE,
A13,4,ADT,66,],,O,FALSE,FALSE,
A13,4,ADT,68,ACC,,O,FALSE,TRUE,
A13,4,ADT,71,UB1,,O,FALSE,TRUE,
A13,4,ADT,74,UB2,,O,FALSE,TRUE,
